Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC20,13,2023-11-28,10.14830846035958,-27.517533008664387,47.81414992938355
SC20,13,2023-11-29,6.756174127520783,-33.752532657132534,47.26488091217409
SC20,13,2023-11-30,3.3278508631834693,-38.370324402297584,45.026026128664526
SC20,13,2023-12-01,6.745701889870713,-35.23452921429505,48.725932994036484
SC20,13,2023-12-02,8.996968654989493,-38.82889143821035,56.82282874818934
SC20,13,2023-12-03,8.69470257574815,-42.4261939969817,59.81559914847801
SC20,13,2023-12-04,5.230214000609325,-49.219631930909195,59.68005993212784
SC20,13,2023-12-05,5.626459859518326,-48.82386568684547,60.07678540588213
SC20,13,2023-12-06,7.268778506561162,-48.89242245427527,63.429979467397594
SC20,13,2023-12-07,8.76407841674128,-49.20153195650729,66.72968878998985
SC20,13,2023-12-08,6.849780387450878,-55.03578691650247,68.73534769140423
SC20,13,2023-12-09,5.983391634199897,-56.27062592223668,68.23740919063647
SC20,13,2023-12-10,6.250543267814332,-57.008516963832804,69.50960349946146
SC20,13,2023-12-11,7.949504590616954,-56.13649218290071,72.03550136413462
SC20,13,2023-12-12,7.520292492203174,-59.58664809586279,74.62723308026914
SC20,13,2023-12-13,6.75744285834401,-61.34251702594085,74.85740274262886
SC20,13,2023-12-14,6.11129704240478,-63.11396969748325,75.33656378229281
SC20,13,2023-12-15,7.157634919899876,-62.60429690711035,76.9195667469101
SC20,13,2023-12-16,7.448897639774034,-64.26694918470325,79.16474446425131
SC20,13,2023-12-17,7.276568410033214,-65.66155655620389,80.21469337627033
SC20,13,2023-12-18,6.448879936629422,-67.86709104494346,80.76485091820231
SC20,13,2023-12-19,6.7762913400597515,-68.11654729591112,81.66912997603063
SC20,13,2023-12-20,7.1131854779139605,-69.09976270180361,83.32613365763153
SC20,13,2023-12-21,7.391565694788303,-69.92832534173989,84.71145673131649
SC20,13,2023-12-22,6.829726121092651,-71.9491531097581,85.6086053519434
