Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC51,0,2023-11-23,1357.8966544602176,1004.0508147442824,1711.7424941761528
SC51,0,2023-11-24,1526.5762476470734,1133.6167766495007,1919.535718644646
SC51,0,2023-11-25,1424.0787930988597,1029.8807249348486,1818.2768612628709
SC51,0,2023-11-26,1242.4487529608016,847.9140178710072,1636.983488050596
SC51,0,2023-11-27,1304.9311177120644,851.1634636296777,1758.6987717944512
SC51,0,2023-11-28,1453.2007980130977,953.702092100026,1952.6995039261694
SC51,0,2023-11-29,1442.0793393805948,934.9040926853038,1949.2545860758858
SC51,0,2023-11-30,1312.8935522047198,804.2788230381625,1821.508281371277
SC51,0,2023-12-01,1299.7798898859755,768.6530664432794,1830.9067133286717
SC51,0,2023-12-02,1398.6319967309921,831.9052719499147,1965.3587215120697
SC51,0,2023-12-03,1432.2408044809818,851.2730554149472,2013.2085535470164
SC51,0,2023-12-04,1357.1388042638248,772.3406716016921,1941.9369369259575
SC51,0,2023-12-05,1315.5356496609802,718.8908889641425,1912.180410357818
SC51,0,2023-12-06,1366.9845231769987,745.7092439477534,1988.259802406244
SC51,0,2023-12-07,1412.1305773415468,773.7816253795164,2050.4795293035772
SC51,0,2023-12-08,1379.2145986326016,734.0205197700483,2024.4086774951547
SC51,0,2023-12-09,1336.0627500354933,682.1607861606266,1989.96471391036
SC51,0,2023-12-10,1353.5929333460838,682.5971953764281,2024.5886713157395
SC51,0,2023-12-11,1392.4712656410702,704.8130995952746,2080.1294316868657
SC51,0,2023-12-12,1386.1628576424216,689.1473077597199,2083.1784075251235
SC51,0,2023-12-13,1353.367579676112,648.2152651882172,2058.5198941640065
SC51,0,2023-12-14,1351.6169619204466,633.7126476216667,2069.5212762192264
SC51,0,2023-12-15,1377.946820530033,645.2486872442026,2110.644953815863
SC51,0,2023-12-16,1384.7952495377672,641.3318166174089,2128.2586824581253
SC51,0,2023-12-17,1364.8534313571538,612.940739910506,2116.7661228038014
SC51,0,2023-12-18,1355.1326964078544,592.7266054556475,2117.538787360061
SC51,0,2023-12-19,1369.3299665530026,594.1647082241941,2144.495224881811
SC51,0,2023-12-20,1380.1624825673848,593.868548701213,2166.4564164335566
SC51,0,2023-12-21,1370.884088169757,575.6699541294877,2166.0982222100265
SC51,0,2023-12-22,1360.153475230789,555.5238500850638,2164.783100376514
SC51,1,2023-11-18,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-19,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-20,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-21,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-22,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-23,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-24,1209.766380894206,618.2418223578345,1801.2909394305773
SC51,1,2023-11-25,1209.766380894206,618.2418223578345,1801.2909394305773
