Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC44,0,2023-11-15,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-16,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-17,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-18,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-19,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-20,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-21,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-22,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-23,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-24,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-25,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-26,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-27,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-28,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-29,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-11-30,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-01,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-02,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-03,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-04,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-05,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-06,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-07,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-08,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-09,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-10,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-11,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-12,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-13,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,0,2023-12-14,447.4666666666665,-444.1961972344712,1339.1295305678043
SC44,1,2023-11-24,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-25,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-26,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-27,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-28,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-29,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-11-30,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-01,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-02,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-03,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-04,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-05,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-06,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-07,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-08,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-09,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-10,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-11,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-12,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-13,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-14,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-15,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-16,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-17,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-18,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-19,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-20,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-21,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-22,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,1,2023-12-23,75.18517906137917,-241.32922017123605,391.6995782939944
SC44,8,2023-11-20,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-21,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-22,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-23,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-24,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-25,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-26,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-27,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-28,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-29,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-11-30,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-01,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-02,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-03,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-04,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-05,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-06,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-07,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-08,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-09,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-10,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-11,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-12,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-13,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-14,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-15,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-16,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-17,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-18,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,8,2023-12-19,127.43332590510951,-603.1101552117456,857.9768070219646
SC44,9,2023-11-10,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-11,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-12,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-13,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-14,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-15,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-16,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-17,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-18,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-19,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-20,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-21,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-22,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-23,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-24,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-25,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-26,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-27,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-28,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-29,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-11-30,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-01,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-02,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-03,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-04,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-05,143.16656354883705,-622.6240125789924,908.9571396766665
SC44,9,2023-12-06,143.16656354883705,-622.6240125789924,908.9571396766665
