Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC22,0,2023-11-07,27528.0,22340.647843071605,32715.352156928395
SC22,0,2023-11-08,41206.0,29606.727953877955,52805.272046122045
SC22,0,2023-11-09,54884.0,35474.70548423113,74293.29451576887
SC22,0,2023-11-10,68562.0,40149.70209927241,96974.2979007276
SC22,0,2023-11-11,82240.0,43769.56678175522,120710.43321824478
SC22,0,2023-11-12,95918.0,46433.814259512576,145402.18574048742
SC22,0,2023-11-13,109596.0,48218.42155315549,170973.5784468445
SC22,0,2023-11-14,123274.0,49183.791675297005,197364.20832470298
SC22,0,2023-11-15,136952.0,49379.41648211438,224524.58351788562
SC22,0,2023-11-16,150630.0,48846.8008756061,252413.1991243939
SC22,0,2023-11-17,164308.0,47621.398650938645,280994.60134906135
SC22,0,2023-11-18,177986.0,45733.95063972249,310238.0493602775
SC22,0,2023-11-19,191664.0,43211.44277853775,340116.55722146225
SC22,0,2023-11-20,205342.0,40077.81230045785,370606.18769954215
SC22,0,2023-11-21,219020.0,36354.48115205986,401685.51884794014
SC22,0,2023-11-22,232698.0,32060.76738754462,433335.2326124554
SC22,0,2023-11-23,246376.0,27214.20820229285,465537.79179770715
SC22,0,2023-11-24,260054.0,21830.81758154143,498277.1824184586
SC22,0,2023-11-25,273732.0,15925.294641170301,531538.7053588297
SC22,0,2023-11-26,287410.0,9511.1941587904,565308.8058412096
SC22,0,2023-11-27,301088.0,2601.067679059459,599574.9323209405
SC22,0,2023-11-28,314766.0,-4793.4185874682735,634325.4185874683
SC22,0,2023-11-29,328444.0,-12661.38438663684,669549.3843866368
SC22,0,2023-11-30,342122.0,-20992.6509849875,705236.6509849875
SC22,0,2023-12-01,355800.0,-29777.66890724213,741377.6689072421
SC22,0,2023-12-02,369478.0,-39007.4556802921,777963.4556802921
SC22,0,2023-12-03,383156.0,-48673.5418703176,814985.5418703177
SC22,0,2023-12-04,396834.0,-58767.92404501571,852435.9240450157
SC22,0,2023-12-05,410512.0,-69283.02355892729,890307.0235589272
SC22,0,2023-12-06,424190.0,-80211.65026683081,928591.6502668308
SC22,7,2023-11-14,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-15,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-16,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-17,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-18,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-19,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-20,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-21,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-22,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-23,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-24,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-25,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-26,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-27,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-28,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-29,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-11-30,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-01,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-02,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-03,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-04,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-05,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-06,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-07,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-08,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-09,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-10,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-11,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-12,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,7,2023-12-13,393.4999820470965,-259.7327313985961,1046.7326954927892
SC22,8,2023-11-03,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-04,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-05,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-06,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-07,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-08,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-09,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-10,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-11,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-12,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-13,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-14,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-15,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-16,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-17,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-18,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-19,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-20,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-21,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-22,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-23,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-24,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-25,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-26,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-27,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-28,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-29,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-11-30,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-12-01,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,8,2023-12-02,797.0332448412735,300.7075402813104,1293.3589494012365
SC22,9,2023-11-02,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-03,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-04,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-05,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-06,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-07,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-08,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-09,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-10,697.9000007702494,165.48866724556467,1230.311334294934
SC22,9,2023-11-11,697.9000007702494,165.48866724556467,1230.311334294934
