Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC55,6,2023-11-07,236.8363521059958,-164.54079871066364,638.2135029226552
SC55,6,2023-11-08,364.6459870781739,-41.79328732847347,771.0852614848213
SC55,6,2023-11-09,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-10,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-11,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-12,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-13,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-14,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-15,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-16,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-17,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-18,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-19,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-20,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-21,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-22,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-23,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-24,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-25,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-26,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-27,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-28,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-29,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-11-30,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-01,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-02,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-03,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-04,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-05,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,6,2023-12-06,174.94800622610776,-337.1782199635222,687.0742324157377
SC55,7,2023-11-28,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-11-29,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-11-30,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-01,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-02,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-03,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-04,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-05,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-06,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-07,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-08,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-09,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-10,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-11,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-12,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-13,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-14,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-15,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-16,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-17,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-18,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-19,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-20,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-21,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-22,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-23,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-24,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-25,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-26,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,7,2023-12-27,304.86667681423563,-15.259878494927818,624.9932321233991
SC55,8,2023-11-02,419.13333333333327,141.5848655692509,696.6818010974157
SC55,8,2023-11-03,419.13333333333327,141.5848655692509,696.6818010974157
SC55,8,2023-11-04,419.13333333333327,141.5848655692509,696.6818010974157
SC55,8,2023-11-05,419.13333333333327,141.5848655692509,696.6818010974157
SC55,8,2023-11-06,419.13333333333327,141.5848655692509,696.6818010974157
SC55,8,2023-11-07,419.13333333333327,141.5848655692509,696.6818010974157
