Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC39,0,2023-11-30,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-01,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-02,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-03,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-04,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-05,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-06,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-07,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-08,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-09,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-10,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-11,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-12,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-13,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-14,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-15,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-16,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-17,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-18,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-19,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-20,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-21,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-22,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-23,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-24,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-25,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-26,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-27,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-28,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,0,2023-12-29,137.1000086236114,-25.11450209162834,299.31451933885114
SC39,1,2023-11-16,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-17,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-18,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-19,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-20,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-21,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-22,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-23,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-24,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-25,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-26,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-27,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-28,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-29,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-11-30,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-01,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-02,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-03,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-04,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-05,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-06,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-07,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-08,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-09,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-10,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-11,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-12,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-13,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-14,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,1,2023-12-15,182.49999419849178,-18.822359887540642,383.8223482845242
SC39,2,2023-11-24,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-25,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-26,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-27,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-28,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-29,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-11-30,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-01,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-02,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-03,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-04,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-05,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-06,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-07,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-08,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-09,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-10,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-11,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-12,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-13,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-14,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-15,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-16,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-17,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-18,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-19,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-20,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-21,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-22,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,2,2023-12-23,120.82608209181107,-119.35685804187482,361.00902222549695
SC39,7,2023-11-28,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-11-29,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-11-30,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-01,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-02,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-03,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-04,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-05,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-06,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-07,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-08,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-09,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-10,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-11,42.83999556584153,-93.70702983738678,179.38702096906982
SC39,7,2023-12-12,42.83999556584153,-93.70702983738678,179.38702096906982
