Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC9,0,2023-11-22,2096.877826998642,1046.7415194206358,3147.014134576648
SC9,0,2023-11-23,1965.9326350192973,852.5961278142338,3079.2691422243606
SC9,0,2023-11-24,2012.0409051490194,891.1166207042779,3132.965189593761
SC9,0,2023-11-25,1995.805314195128,873.9438148461136,3117.6668135441423
SC9,0,2023-11-26,2001.522171775785,879.5445238735076,3123.4998196780625
SC9,0,2023-11-27,1999.5091584712288,877.517110416763,3121.5012065256947
SC9,0,2023-11-28,2000.2179783967122,878.2241449136197,3122.2118118798044
SC9,0,2023-11-29,1999.968389541226,877.974334687173,3121.962444395279
SC9,0,2023-11-30,2000.056274481453,878.0621921801305,3122.0503567827755
SC9,0,2023-12-01,2000.0253285375582,878.0312428331122,3122.019414242004
SC9,0,2023-12-02,2000.0362251876677,878.0421390612764,3122.030311314059
SC9,0,2023-12-03,2000.0323882717857,878.0383020930783,3122.026474450493
SC9,0,2023-12-04,2000.0337393221853,878.0396531369915,3122.027825507379
SC9,0,2023-12-05,2000.0332635918753,878.0391774058771,3122.0273497778735
SC9,0,2023-12-06,2000.033431105484,878.0393449193862,3122.0275172915817
SC9,0,2023-12-07,2000.033372120785,878.0392859346748,3122.0274583068954
SC9,0,2023-12-08,2000.0333928904092,878.0393067042976,3122.0274790765206
SC9,0,2023-12-09,2000.0333855770332,878.0392993909213,3122.027471763145
SC9,0,2023-12-10,2000.0333881522108,878.039301966099,3122.0274743383225
SC9,0,2023-12-11,2000.033387245442,878.0393010593302,3122.027473431554
SC9,0,2023-12-12,2000.0333875647325,878.0393013786206,3122.0274737508444
SC9,0,2023-12-13,2000.0333874523044,878.0393012661925,3122.0274736384163
SC9,0,2023-12-14,2000.0333874918924,878.0393013057806,3122.0274736780043
SC9,0,2023-12-15,2000.0333874779526,878.0393012918407,3122.0274736640645
SC9,0,2023-12-16,2000.0333874828611,878.0393012967493,3122.027473668973
SC9,0,2023-12-17,2000.0333874811326,878.0393012950208,3122.0274736672445
SC9,0,2023-12-18,2000.0333874817413,878.0393012956295,3122.027473667853
SC9,0,2023-12-19,2000.0333874815271,878.0393012954153,3122.0274736676392
SC9,0,2023-12-20,2000.0333874816024,878.0393012954905,3122.0274736677143
SC9,0,2023-12-21,2000.033387481576,878.0393012954642,3122.027473667688
SC9,1,2023-11-07,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-08,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-09,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-10,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-11,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-12,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-13,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-14,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-15,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-16,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-17,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-18,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-19,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-20,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-21,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-22,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-23,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-24,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-25,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-26,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-27,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-28,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-29,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-11-30,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-01,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-02,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-03,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-04,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-05,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,1,2023-12-06,2679.2333392584605,1978.2924952754888,3380.1741832414323
SC9,2,2023-11-29,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-11-30,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-01,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-02,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-03,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-04,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-05,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-06,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-07,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-08,2698.9335987133622,1919.2557214259052,3478.6114760008195
SC9,2,2023-12-09,2698.9335987133622,1919.2557214259052,3478.6114760008195
