Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC52,0,2023-11-14,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-15,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-16,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-17,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-18,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-19,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-20,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-21,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-22,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-23,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-24,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-25,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-26,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-27,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-28,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-29,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-11-30,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-01,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-02,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-03,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-04,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-05,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-06,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-07,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-08,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-09,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-10,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-11,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-12,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,0,2023-12-13,74.9333300636579,-222.42216329369373,372.2888234210095
SC52,1,2023-11-27,60.71269166395899,-300.18060666818377,421.60598999610175
SC52,1,2023-11-28,62.67327124682689,-304.05287974343685,429.3994222370907
SC52,1,2023-11-29,73.2045265383665,-302.22908105749417,448.6381341342272
SC52,1,2023-11-30,63.34048800927732,-389.95351380903617,516.6344898275908
SC52,1,2023-12-01,64.79637061561539,-399.8625200277543,529.455261258985
SC52,1,2023-12-02,69.81094983648704,-409.4331109698529,549.055010642827
SC52,1,2023-12-03,64.78536008638791,-454.6951912581449,584.2659114309207
SC52,1,2023-12-04,65.74797118307926,-468.0444230399887,599.5403654061472
SC52,1,2023-12-05,68.12183840132462,-482.263041269467,618.5067180721162
SC52,1,2023-12-06,65.57069836734142,-511.57765545820513,642.719052192888
SC52,1,2023-12-07,66.16739278761845,-526.3619860378834,658.6967716131204
SC52,1,2023-12-08,67.28389841100552,-541.9425008570715,676.5102976790827
SC52,1,2023-12-09,65.99342634259916,-563.9945032945503,695.9813559797486
SC52,1,2023-12-10,66.34830741211265,-579.073758278928,711.7703731031532
SC52,1,2023-12-11,66.86960977009073,-594.6341710220458,728.3733905622273
SC52,1,2023-12-12,66.2190760893658,-612.92718913082,745.3653413095516
SC52,1,2023-12-13,66.42411168473024,-627.7431504750739,760.5913738445342
SC52,1,2023-12-14,66.66548305523447,-642.7734088451788,776.1043749556478
SC52,1,2023-12-15,66.338649555753,-658.8936374685527,791.5709365800587
SC52,1,2023-12-16,66.45458440732476,-673.2097484767834,806.1189172914329
SC52,1,2023-12-17,66.56526095365673,-687.5667853841827,820.6973072914963
SC52,1,2023-12-18,66.40160289859259,-702.2930497512378,835.0962555484231
SC52,1,2023-12-19,66.46606703808466,-716.0346298792476,848.966763955417
SC52,1,2023-12-20,66.51623321193658,-729.7189217783775,862.7513882022506
SC52,1,2023-12-21,66.4345541185612,-743.4617120339486,876.330820271071
SC52,1,2023-12-22,66.46991823354371,-756.6297420209535,889.5695784880409
SC52,1,2023-12-23,66.49234030027282,-769.691306729263,902.6759873298088
SC52,1,2023-12-24,66.45171035529619,-782.68327122101,915.5866919316024
SC52,1,2023-12-25,66.47089528495655,-795.3107045575725,928.2524951274856
