Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC7,0,2023-11-06,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-07,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-08,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-09,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-10,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-11,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-12,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-13,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-14,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-15,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-16,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-17,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-18,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-19,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-20,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-21,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-22,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-23,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-24,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-25,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-26,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-27,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-28,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-29,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-11-30,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-12-01,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-12-02,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-12-03,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-12-04,2938.432437256831,746.4510826992596,5130.413791814402
SC7,0,2023-12-05,2938.432437256831,746.4510826992596,5130.413791814402
SC7,1,2023-11-03,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-04,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-05,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-06,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-07,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-08,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-09,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-10,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-11,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-12,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-13,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-14,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-15,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-16,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-17,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-18,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-19,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-20,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-21,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-22,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-23,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-24,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-25,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-26,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-27,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-28,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-29,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-11-30,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-12-01,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,1,2023-12-02,2858.6667519594807,1478.7530344513748,4238.580469467586
SC7,2,2023-11-19,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-20,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-21,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-22,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-23,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-24,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-25,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-26,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-27,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-28,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-29,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-11-30,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-01,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-02,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-03,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-04,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-05,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-06,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-07,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-08,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-09,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-10,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-11,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-12,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-13,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-14,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-15,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-16,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-17,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,2,2023-12-18,3296.6333333333323,1967.8473970784173,4625.4192695882475
SC7,3,2023-11-23,3232.571707032462,1656.417138833135,4808.726275231789
SC7,3,2023-11-24,2786.714512003662,1113.0817989328236,4460.347225074501
SC7,3,2023-11-25,2945.9273447463,1260.2697935496576,4631.584895942942
SC7,3,2023-11-26,2889.073431895801,1201.888682813449,4576.258180978153
SC7,3,2023-11-27,2909.375610751177,1221.996218913945,4596.755002588409
SC7,3,2023-11-28,2902.125828887271,1214.7216186043247,4589.530039170217
SC7,3,2023-11-29,2904.7146809237265,1217.3073059188343,4592.1220559286185
SC7,3,2023-11-30,2903.7902179547054,1216.3824393976502,4591.197996511761
SC7,3,2023-12-01,2904.1203379341623,1216.7125079177686,4591.528167950556
SC7,3,2023-12-02,2904.002454141638,1216.5946175633567,4591.410290719919
SC7,3,2023-12-03,2904.044549711142,1216.636712296115,4591.452387126168
SC7,3,2023-12-04,2904.0295176449526,1216.6216801232276,4591.437355166678
SC7,3,2023-12-05,2904.0348855023444,1216.6270479670136,4591.442723037675
