Center,Hour,Date,Forecast,Lower_CI,Upper_CI
SC48,6,2023-11-14,129.34440989449126,66.823919013612,191.86490077537053
SC48,6,2023-11-15,108.93097434070717,35.54547439837006,182.31647428304427
SC48,6,2023-11-16,44.57093595758896,-50.57018079256072,139.71205270773862
SC48,6,2023-11-17,41.35886852101219,-54.508996678554276,137.22673372057866
SC48,6,2023-11-18,90.84172843578936,-17.791384022545046,199.47484089412376
SC48,6,2023-11-19,108.12937229850245,-0.6291230266671448,216.88786762367204
SC48,6,2023-11-20,74.50781491408213,-40.80705670973511,189.82268653789936
SC48,6,2023-11-21,50.92302132247134,-65.47536374451573,167.32140638945842
SC48,6,2023-11-22,70.23377155688947,-48.87592754907877,189.3434706628577
SC48,6,2023-11-23,94.48224855747787,-26.296471433428437,215.2609685483842
SC48,6,2023-11-24,86.5855760276887,-34.978716615867626,208.14986867124503
SC48,6,2023-11-25,65.22394798748671,-57.9466951518684,188.39459112684182
SC48,6,2023-11-26,65.03663371423522,-58.22859070392285,188.3018581323933
SC48,6,2023-11-27,81.72271697183453,-42.71121639407383,206.1566503377429
SC48,6,2023-11-28,86.8501770160473,-37.58719751379381,211.2875515458884
SC48,6,2023-11-29,75.30310390119091,-49.80840567691686,200.41461347929868
SC48,6,2023-11-30,67.8377973286261,-57.36547714252383,193.04107179977603
SC48,6,2023-12-01,74.65938746375234,-50.84720210971631,200.16597703722098
SC48,6,2023-12-02,82.54644492730073,-43.122063206914916,208.21495306151638
SC48,6,2023-12-03,79.554301095196,-46.21048327552373,205.31908546591572
SC48,6,2023-12-04,72.47975712679664,-53.45163670306093,198.4111509566542
SC48,6,2023-12-05,72.71313324064847,-53.23266449006826,198.6589309713652
SC48,6,2023-12-06,78.32740791928644,-47.745220741047305,204.40003657962018
SC48,6,2023-12-07,79.82031465420968,-46.25215463874932,205.89278394716868
SC48,6,2023-12-08,75.86579442038803,-50.282704380417854,202.0142932211939
SC48,6,2023-12-09,73.51535072850487,-52.6412542970358,199.67195575404554
SC48,6,2023-12-10,75.91308498441883,-50.27918454282788,202.10535451166555
SC48,6,2023-12-11,78.4709286139959,-47.73755897844613,204.6794162064379
SC48,6,2023-12-12,77.35521929652013,-48.865314664201776,203.57575325724204
SC48,6,2023-12-13,75.01750127378021,-51.22065508437316,201.2556576319336
SC48,7,2023-11-05,86.94497644088081,9.960993029241465,163.92895985252017
SC48,7,2023-11-06,63.007199861353165,-23.142278516441742,149.15667823914808
SC48,7,2023-11-07,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-08,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-09,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-10,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-11,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-12,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-13,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-14,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-15,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-16,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-17,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-18,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-19,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-20,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-21,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-22,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-23,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-24,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-25,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-26,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-27,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-28,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-29,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-11-30,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-12-01,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-12-02,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-12-03,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,7,2023-12-04,70.09264511688488,-22.808245863823316,162.99353609759308
SC48,8,2023-11-28,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-11-29,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-11-30,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-01,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-02,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-03,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-04,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-05,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-06,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-07,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-08,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-09,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-10,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-11,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-12,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-13,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-14,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-15,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-16,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-17,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-18,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-19,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-20,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-21,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-22,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-23,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-24,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-25,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-26,99.76666195904212,42.07711762186179,157.45620629622246
SC48,8,2023-12-27,99.76666195904212,42.07711762186179,157.45620629622246
SC48,9,2023-11-14,145.0396357462876,83.90496821835555,206.17430327421962
SC48,9,2023-11-15,90.18496349666562,27.48372341131084,152.88620358202039
SC48,9,2023-11-16,132.54209323139534,52.10855656148594,212.97562990130473
SC48,9,2023-11-17,99.83519032255353,16.385438495397196,183.28494214970988
SC48,9,2023-11-18,125.0904780294374,30.766791574073437,219.41416448480138
SC48,9,2023-11-19,105.58910368851647,7.426155807422802,203.75205156961016
SC48,9,2023-11-20,120.64747901167975,14.593420923931888,226.7015370994276
SC48,9,2023-11-21,109.01985403463186,-1.2330678466939702,219.2727759159577
SC48,9,2023-11-22,117.998356675544,1.4249115521142386,234.57180179897375
SC48,9,2023-11-23,111.06542670644096,-9.79322959974239,231.9240830126243
SC48,9,2023-11-24,116.41882692013228,-9.832460873065529,242.67011471333007
SC48,9,2023-11-25,112.28509212464608,-18.194391796600982,242.76457604589314
SC48,9,2023-11-26,115.47703793054927,-19.796586649981435,250.75066251107998
SC48,9,2023-11-27,113.01231328518783,-26.365200807403895,252.38982737777957
SC48,9,2023-11-28,114.91549960063756,-28.840839355803894,258.671838557079
SC48,9,2023-11-29,113.44591631143247,-34.26399311752665,261.1558257403916
SC48,9,2023-11-30,114.5806843719103,-37.20140691032445,266.362775654145
SC48,9,2023-12-01,113.70445057111827,-41.87604369092098,269.2849448331575
